fold,partition,id
8,fit,S01595
8,fit,S01596
8,fit,S01597
8,fit,S01598
8,fit,S01599
8,fit,S01600
8,fit,S01601
8,fit,S01602
8,fit,S01603
8,fit,S01604
8,fit,S01605
8,fit,S01607
8,fit,S01608
8,fit,S01610
8,fit,S01611
8,fit,S01612
8,fit,S01613
8,fit,S01614
8,fit,S01616
8,fit,S01619
8,fit,S01621
8,fit,S01622
8,fit,S01623
8,fit,S01624
8,fit,S01625
8,fit,S01626
8,fit,S01627
8,fit,S01628
8,fit,S01629
8,fit,S01631
8,fit,S01633
8,fit,S01634
8,fit,S01635
8,fit,S01637
8,fit,S01638
8,fit,S01639
8,fit,S01640
8,fit,S01641
8,fit,S01642
8,fit,S01644
8,fit,S01645
8,fit,S01648
8,fit,S01649
8,fit,S01650
8,fit,S01651
8,fit,S01652
8,fit,S01653
8,fit,S01654
8,fit,S01655
8,fit,S01656
8,fit,S01657
8,fit,S01658
8,fit,S01659
8,fit,S01660
8,fit,S01661
8,fit,S01662
8,fit,S01665
8,fit,S01666
8,fit,S01667
8,fit,S01670
8,fit,S01671
8,fit,S01672
8,fit,S01673
8,fit,S01674
8,fit,S01675
8,fit,S01676
8,fit,S01677
8,fit,S01678
8,fit,S01680
8,fit,S01681
8,fit,S01682
8,fit,S01683
8,fit,S01684
8,fit,S01685
8,fit,S01686
8,fit,S01687
8,fit,S01689
8,fit,S01690
8,fit,S01691
8,fit,S01692
8,fit,S01695
8,fit,S01696
8,fit,S01697
8,fit,S01698
8,fit,S01699
8,fit,S01700
8,fit,S01701
8,fit,S01702
8,fit,S01703
8,fit,S01705
8,fit,S01706
8,fit,S01707
8,fit,S01709
8,fit,S01711
8,fit,S01712
8,fit,S01713
8,fit,S01714
8,fit,S01715
8,fit,S01716
8,fit,S01717
8,fit,S01718
8,fit,S01719
8,fit,S01721
8,fit,S01722
8,fit,S01724
8,fit,S01725
8,fit,S01726
8,fit,S01727
8,fit,S01729
8,fit,S01730
8,fit,S01731
8,fit,S01732
8,fit,S01733
8,fit,S01734
8,fit,S01736
8,fit,S01737
8,fit,S01738
8,fit,S01739
8,fit,S01740
8,fit,S01741
8,fit,S01742
8,fit,S01745
8,fit,S01746
8,fit,S01747
8,fit,S01748
8,fit,S01749
8,fit,S01750
8,fit,S01751
8,fit,S01754
8,fit,S01755
8,fit,S01756
8,fit,S01757
8,fit,S01758
8,fit,S01759
8,fit,S01760
8,fit,S01761
8,fit,S01762
8,fit,S01763
8,fit,S01764
8,fit,S01766
8,fit,S01767
8,fit,S01768
8,fit,S01769
8,fit,S01770
8,fit,S01771
8,fit,S01772
8,fit,S01773
8,fit,S01774
8,fit,S01776
8,fit,S01777
8,fit,S01778
8,fit,S01779
8,fit,S01780
8,fit,S01782
8,fit,S01783
8,fit,S01784
8,fit,S01785
8,fit,S01786
8,fit,S01787
8,fit,S01788
8,fit,S01789
8,fit,S01790
8,fit,S01792
8,fit,S01793
8,fit,S01794
8,fit,S01795
8,fit,S01796
8,fit,S01797
8,fit,S01798
8,fit,S01800
8,fit,S01801
8,fit,S01802
8,fit,S01803
8,fit,S01804
8,fit,S01805
8,fit,S01807
8,fit,S01808
8,fit,S01810
8,fit,S01812
8,fit,S01813
8,fit,S01814
8,fit,S01815
8,fit,S01816
8,fit,S01817
8,fit,S01818
8,fit,S01819
8,fit,S01820
8,fit,S01821
8,fit,S01822
8,fit,S01823
8,fit,S01824
8,fit,S01826
8,fit,S01827
8,fit,S01828
8,fit,S01829
8,fit,S01830
8,fit,S01831
8,fit,S01832
8,fit,S01833
8,fit,S01834
8,fit,S01835
8,fit,S01836
8,fit,S01837
8,fit,S01838
8,fit,S01840
8,fit,S01841
8,fit,S01843
8,fit,S01844
8,fit,S01845
8,fit,S01847
8,fit,S01848
8,fit,S01849
8,fit,S01850
8,fit,S01851
8,fit,S01852
8,fit,S01853
8,fit,S01854
8,fit,S01856
8,fit,S01857
8,fit,S01858
8,fit,S01859
8,fit,S01860
8,fit,S01861
8,fit,S01862
8,fit,S01863
8,fit,S01866
8,fit,S01867
8,fit,S01868
8,fit,S01869
8,fit,S01870
8,fit,S01871
8,fit,S01872
8,fit,S01873
8,fit,S01874
8,fit,S01876
8,fit,S01877
8,fit,S01879
8,fit,S01880
8,fit,S01881
8,fit,S01883
8,fit,S01885
8,fit,S01886
8,fit,S01887
8,fit,S01888
8,fit,S01889
8,fit,S01890
8,fit,S01892
8,fit,S01893
8,fit,S01894
8,fit,S01895
8,fit,S01896
8,fit,S01897
8,fit,S01899
8,fit,S01900
8,fit,S01902
8,fit,S01903
8,fit,S01904
8,fit,S01905
8,fit,S01906
8,fit,S01907
8,fit,S01908
8,fit,S01909
8,fit,S01910
8,fit,S01911
8,fit,S01913
8,fit,S01914
8,fit,S01916
8,fit,S01917
8,fit,S01918
8,fit,S01919
8,fit,S01920
8,fit,S01922
8,fit,S01925
8,fit,S01927
8,fit,S01928
8,fit,S01929
8,fit,S01930
8,fit,S01933
8,fit,S01934
8,fit,S01936
8,fit,S01937
8,fit,S01938
8,fit,S01939
8,fit,S01940
8,fit,S01941
8,fit,S01942
8,fit,S01943
8,fit,S01944
8,fit,S01945
8,fit,S01946
8,fit,S01947
8,fit,S01948
8,fit,S01949
8,fit,S01950
8,fit,S01951
8,fit,S01953
8,fit,S01954
8,fit,S01955
8,fit,S01956
8,fit,S01957
8,fit,S01959
8,fit,S01960
8,fit,S01961
8,fit,S01962
8,fit,S01963
8,fit,S01964
8,fit,S01966
8,fit,S01967
8,fit,S01969
8,fit,S01970
8,fit,S01971
8,fit,S01972
8,fit,S01974
8,fit,S01975
8,fit,S01977
8,fit,S01978
8,fit,S01980
8,fit,S01981
8,fit,S01982
8,fit,S01984
8,fit,S01985
8,fit,S01986
8,fit,S01987
8,fit,S01988
8,fit,S01990
8,fit,S01991
8,fit,S01992
8,fit,S01993
8,fit,S01994
8,fit,S01995
8,fit,S01996
8,fit,S01997
8,fit,S01998
8,fit,S01999
8,fit,S02000
8,fit,S02002
8,fit,S02003
8,fit,S02004
8,fit,S02006
8,fit,S02007
8,fit,S02008
8,fit,S02009
8,fit,S02010
8,fit,S02011
8,fit,S02013
8,fit,S02015
8,fit,S02017
8,fit,S02018
8,fit,S02019
8,fit,S02020
8,fit,S02023
8,fit,S02024
8,fit,S02025
8,fit,S02026
8,fit,S02027
8,fit,S02029
8,fit,S02031
8,fit,S02032
8,fit,S02033
8,fit,S02035
8,fit,S02036
8,fit,S02038
8,fit,S02039
8,fit,S02041
8,fit,S02042
8,fit,S02043
8,fit,S02044
8,fit,S02045
8,fit,S02046
8,fit,S02047
8,fit,S02049
8,fit,S02050
8,fit,S02052
8,fit,S02053
8,fit,S02054
8,fit,S02055
8,fit,S02056
8,fit,S02057
8,fit,S02058
8,fit,S02059
8,fit,S02060
8,fit,S02062
8,fit,S02063
8,fit,S02064
8,fit,S02065
8,fit,S02067
8,fit,S02068
8,fit,S02069
8,fit,S02070
8,fit,S02071
8,fit,S02073
8,fit,S02074
8,fit,S02075
8,fit,S02076
8,fit,S02078
8,fit,S02079
8,fit,S02080
8,fit,S02081
8,fit,S02082
8,fit,S02083
8,fit,S02084
8,fit,S02085
8,fit,S02086
8,fit,S02087
8,fit,S02088
8,fit,S02089
8,fit,S02090
8,fit,S02091
8,fit,S02092
8,fit,S02093
8,fit,S02094
8,fit,S02096
8,fit,S02097
8,fit,S02099
8,fit,S02101
8,fit,S02103
8,fit,S02104
8,fit,S02105
8,fit,S02106
8,fit,S02107
8,fit,S02108
8,fit,S02109
8,fit,S02111
8,fit,S02113
8,fit,S02114
8,fit,S02115
8,fit,S02116
8,fit,S02117
8,fit,S02118
8,fit,S02119
8,fit,S02120
8,fit,S02121
8,fit,S02122
8,fit,S02123
8,fit,S02125
8,fit,S02126
8,fit,S02127
8,fit,S02128
8,fit,S02129
8,fit,S02130
8,fit,S02131
8,fit,S02132
8,fit,S02133
8,fit,S02135
8,fit,S02136
8,fit,S02137
8,fit,S02138
8,fit,S02139
8,fit,S02141
8,fit,S02142
8,fit,S02144
8,fit,S02146
8,fit,S02147
8,fit,S02148
8,fit,S02149
8,fit,S02151
8,fit,S02152
8,fit,S02153
8,fit,S02154
8,fit,S02157
8,fit,S02158
8,fit,S02159
8,fit,S02161
8,fit,S02162
8,fit,S02163
8,fit,S02164
8,fit,S02165
8,fit,S02166
8,fit,S02167
8,fit,S02171
8,fit,S02172
8,fit,S02173
8,fit,S02174
8,fit,S02175
8,fit,S02178
8,fit,S02179
8,fit,S02181
8,fit,S02182
8,fit,S02183
8,fit,S02185
8,fit,S02187
8,fit,S02188
8,fit,S02189
8,fit,S02190
8,fit,S02192
8,fit,S02193
8,fit,S02194
8,fit,S02195
8,fit,S02196
8,fit,S02197
8,fit,S02198
8,fit,S02199
8,fit,S02200
8,fit,S02201
8,fit,S02202
8,fit,S02203
8,fit,S02205
8,fit,S02206
8,fit,S02207
8,fit,S02208
8,fit,S02210
8,fit,S02211
8,fit,S02212
8,fit,S02213
8,fit,S02214
8,fit,S02217
8,fit,S02218
8,fit,S02220
8,fit,S02222
8,fit,S02224
8,fit,S02225
8,fit,S02226
8,fit,S02227
8,fit,S02228
8,fit,S02230
8,fit,S02231
8,fit,S02232
8,fit,S02233
8,fit,S02235
8,fit,S02236
8,fit,S02238
8,fit,S02239
8,fit,S02240
8,fit,S02241
8,fit,S02242
8,fit,S02243
8,fit,S02244
8,fit,S02245
8,fit,S02246
8,fit,S02247
8,fit,S02248
8,fit,S02249
8,fit,S02251
8,fit,S02252
8,fit,S02253
8,fit,S02254
8,fit,S02255
8,fit,S02256
8,fit,S02257
8,fit,S02258
8,fit,S02259
8,fit,S02261
8,fit,S02262
8,fit,S02263
8,fit,S02264
8,fit,S02265
8,fit,S02266
8,fit,S02267
8,fit,S02268
8,fit,S02269
8,fit,S02270
8,fit,S02271
8,fit,S02272
8,fit,S02273
8,fit,S02275
8,fit,S02276
8,fit,S02277
8,fit,S02278
8,fit,S02279
8,fit,S02280
8,fit,S02281
8,fit,S02284
8,fit,S02285
8,fit,S02286
8,fit,S02287
8,fit,S02288
8,fit,S02289
8,fit,S02290
8,fit,S02291
8,fit,S02292
8,fit,S02293
8,fit,S02294
8,fit,S02295
8,fit,S02296
8,fit,S02297
8,fit,S02299
8,calibration,S00007
8,calibration,S00011
8,calibration,S00027
8,calibration,S00032
8,calibration,S00046
8,calibration,S00058
8,calibration,S00062
8,calibration,S00080
8,calibration,S00111
8,calibration,S00120
8,calibration,S00122
8,calibration,S00129
8,calibration,S00130
8,calibration,S00132
8,calibration,S00135
8,calibration,S00136
8,calibration,S00145
8,calibration,S00148
8,calibration,S00174
8,calibration,S00180
8,calibration,S00185
8,calibration,S00188
8,calibration,S00216
8,calibration,S00235
8,calibration,S00250
8,calibration,S00253
8,calibration,S00255
8,calibration,S00263
8,calibration,S00267
8,calibration,S00336
8,calibration,S00361
8,calibration,S00382
8,calibration,S00383
8,calibration,S00386
8,calibration,S00417
8,calibration,S00421
8,calibration,S00441
8,calibration,S00474
8,calibration,S00481
8,calibration,S00487
8,calibration,S00493
8,calibration,S00500
8,calibration,S00502
8,calibration,S00504
8,calibration,S00523
8,calibration,S00534
8,calibration,S00541
8,calibration,S00552
8,calibration,S00556
8,calibration,S00560
8,calibration,S00574
8,calibration,S00575
8,calibration,S00580
8,calibration,S00581
8,calibration,S00628
8,calibration,S00659
8,calibration,S00661
8,calibration,S00683
8,calibration,S00689
8,calibration,S00698
8,calibration,S00704
8,calibration,S00707
8,calibration,S00743
8,calibration,S00760
8,calibration,S00764
8,calibration,S00765
8,calibration,S00792
8,calibration,S00806
8,calibration,S00819
8,calibration,S00831
8,calibration,S00832
8,calibration,S00840
8,calibration,S00853
8,calibration,S00865
8,calibration,S00878
8,calibration,S00886
8,calibration,S00888
8,calibration,S00905
8,calibration,S00915
8,calibration,S00916
8,calibration,S00925
8,calibration,S00936
8,calibration,S00950
8,calibration,S00953
8,calibration,S00956
8,calibration,S00975
8,calibration,S00976
8,calibration,S00980
8,calibration,S00986
8,calibration,S00989
8,calibration,S01010
8,calibration,S01015
8,calibration,S01016
8,calibration,S01026
8,calibration,S01034
8,calibration,S01060
8,calibration,S01070
8,calibration,S01081
8,calibration,S01095
8,calibration,S01105
8,calibration,S01107
8,calibration,S01113
8,calibration,S01120
8,calibration,S01124
8,calibration,S01127
8,calibration,S01133
8,calibration,S01137
8,calibration,S01151
8,calibration,S01153
8,calibration,S01156
8,calibration,S01158
8,calibration,S01160
8,calibration,S01170
8,calibration,S01180
8,calibration,S01189
8,calibration,S01219
8,calibration,S01225
8,calibration,S01232
8,calibration,S01239
8,calibration,S01249
8,calibration,S01254
8,calibration,S01266
8,calibration,S01280
8,calibration,S01307
8,calibration,S01312
8,calibration,S01313
8,calibration,S01339
8,calibration,S01347
8,calibration,S01368
8,calibration,S01386
8,calibration,S01389
8,calibration,S01399
8,calibration,S01428
8,calibration,S01431
8,calibration,S01439
8,calibration,S01442
8,calibration,S01445
8,calibration,S01453
8,calibration,S01454
8,calibration,S01457
8,calibration,S01466
8,calibration,S01475
8,calibration,S01479
8,calibration,S01484
8,calibration,S01495
8,calibration,S01516
8,calibration,S01517
8,calibration,S01521
8,calibration,S01538
8,calibration,S01609
8,calibration,S01617
8,calibration,S01632
8,calibration,S01636
8,calibration,S01643
8,calibration,S01647
8,calibration,S01663
8,calibration,S01668
8,calibration,S01688
8,calibration,S01693
8,calibration,S01708
8,calibration,S01723
8,calibration,S01728
8,calibration,S01752
8,calibration,S01753
8,calibration,S01806
8,calibration,S01811
8,calibration,S01846
8,calibration,S01864
8,calibration,S01882
8,calibration,S01884
8,calibration,S01898
8,calibration,S01912
8,calibration,S01921
8,calibration,S01926
8,calibration,S01931
8,calibration,S01932
8,calibration,S01935
8,calibration,S01952
8,calibration,S01973
8,calibration,S01983
8,calibration,S02001
8,calibration,S02014
8,calibration,S02016
8,calibration,S02021
8,calibration,S02022
8,calibration,S02028
8,calibration,S02034
8,calibration,S02066
8,calibration,S02072
8,calibration,S02098
8,calibration,S02100
8,calibration,S02110
8,calibration,S02143
8,calibration,S02145
8,calibration,S02155
8,calibration,S02156
8,calibration,S02168
8,calibration,S02169
8,calibration,S02177
8,calibration,S02180
8,calibration,S02184
8,calibration,S02191
8,calibration,S02204
8,calibration,S02215
8,calibration,S02221
8,calibration,S02223
8,calibration,S02229
8,test,S00004
8,test,S00014
8,test,S00020
8,test,S00030
8,test,S00035
8,test,S00043
8,test,S00060
8,test,S00072
8,test,S00078
8,test,S00094
8,test,S00104
8,test,S00118
8,test,S00123
8,test,S00133
8,test,S00143
8,test,S00144
8,test,S00154
8,test,S00159
8,test,S00169
8,test,S00184
8,test,S00194
8,test,S00200
8,test,S00210
8,test,S00218
8,test,S00228
8,test,S00244
8,test,S00258
8,test,S00274
8,test,S00284
8,test,S00290
8,test,S00300
8,test,S00316
8,test,S00330
8,test,S00346
8,test,S00356
8,test,S00357
8,test,S00360
8,test,S00364
8,test,S00374
8,test,S00381
8,test,S00391
8,test,S00402
8,test,S00419
8,test,S00429
8,test,S00438
8,test,S00455
8,test,S00464
8,test,S00467
8,test,S00469
8,test,S00479
8,test,S00495
8,test,S00513
8,test,S00518
8,test,S00528
8,test,S00543
8,test,S00553
8,test,S00559
8,test,S00569
8,test,S00582
8,test,S00599
8,test,S00608
8,test,S00611
8,test,S00613
8,test,S00623
8,test,S00639
8,test,S00657
8,test,S00662
8,test,S00672
8,test,S00687
8,test,S00697
8,test,S00703
8,test,S00713
8,test,S00723
8,test,S00733
8,test,S00739
8,test,S00749
8,test,S00754
8,test,S00762
8,test,S00779
8,test,S00791
8,test,S00797
8,test,S00813
8,test,S00823
8,test,S00837
8,test,S00842
8,test,S00852
8,test,S00869
8,test,S00885
8,test,S00895
8,test,S00909
8,test,S00914
8,test,S00924
8,test,S00933
8,test,S00942
8,test,S00959
8,test,S00968
8,test,S00971
8,test,S00973
8,test,S00983
8,test,S00999
8,test,S01009
8,test,S01019
8,test,S01035
8,test,S01049
8,test,S01065
8,test,S01075
8,test,S01076
8,test,S01083
8,test,S01093
8,test,S01099
8,test,S01109
8,test,S01114
8,test,S01122
8,test,S01139
8,test,S01155
8,test,S01165
8,test,S01171
8,test,S01181
8,test,S01186
8,test,S01194
8,test,S01211
8,test,S01223
8,test,S01229
8,test,S01245
8,test,S01255
8,test,S01269
8,test,S01274
8,test,S01284
8,test,S01294
8,test,S01295
8,test,S01305
8,test,S01310
8,test,S01320
8,test,S01335
8,test,S01345
8,test,S01351
8,test,S01361
8,test,S01369
8,test,S01379
8,test,S01395
8,test,S01409
8,test,S01425
8,test,S01435
8,test,S01441
8,test,S01451
8,test,S01467
8,test,S01481
8,test,S01497
8,test,S01507
8,test,S01508
8,test,S01511
8,test,S01515
8,test,S01525
8,test,S01532
8,test,S01542
8,test,S01553
8,test,S01570
8,test,S01580
8,test,S01589
8,test,S01606
8,test,S01615
8,test,S01618
8,test,S01620
8,test,S01630
8,test,S01646
8,test,S01664
8,test,S01669
8,test,S01679
8,test,S01694
8,test,S01704
8,test,S01710
8,test,S01720
8,test,S01735
8,test,S01743
8,test,S01744
8,test,S01765
8,test,S01775
8,test,S01781
8,test,S01791
8,test,S01799
8,test,S01809
8,test,S01825
8,test,S01839
8,test,S01842
8,test,S01855
8,test,S01865
8,test,S01875
8,test,S01878
8,test,S01891
8,test,S01901
8,test,S01915
8,test,S01923
8,test,S01924
8,test,S01958
8,test,S01965
8,test,S01968
8,test,S01976
8,test,S01979
8,test,S01989
8,test,S02005
8,test,S02012
8,test,S02030
8,test,S02037
8,test,S02040
8,test,S02048
8,test,S02051
8,test,S02061
8,test,S02077
8,test,S02095
8,test,S02102
8,test,S02112
8,test,S02124
8,test,S02134
8,test,S02140
8,test,S02150
8,test,S02160
8,test,S02170
8,test,S02176
8,test,S02186
8,test,S02209
8,test,S02216
8,test,S02219
8,test,S02234
8,test,S02237
8,test,S02250
8,test,S02260
8,test,S02274
8,test,S02282
8,test,S02283
8,test,S02298
9,fit,S00001
9,fit,S00002
9,fit,S00004
9,fit,S00005
9,fit,S00006
9,fit,S00007
9,fit,S00008
9,fit,S00009
9,fit,S00010
9,fit,S00011
9,fit,S00012
9,fit,S00014
9,fit,S00015
9,fit,S00016
9,fit,S00017
9,fit,S00018
9,fit,S00020
9,fit,S00021
9,fit,S00022
9,fit,S00023
9,fit,S00024
9,fit,S00025
9,fit,S00026
9,fit,S00027
9,fit,S00028
9,fit,S00030
9,fit,S00031
9,fit,S00033
9,fit,S00034
9,fit,S00035
9,fit,S00036
9,fit,S00037
9,fit,S00038
9,fit,S00039
9,fit,S00041
9,fit,S00043
9,fit,S00044
9,fit,S00045
9,fit,S00046
9,fit,S00047
9,fit,S00050
9,fit,S00051
9,fit,S00053
9,fit,S00054
9,fit,S00055
9,fit,S00056
9,fit,S00057
9,fit,S00058
9,fit,S00060
9,fit,S00061
9,fit,S00063
9,fit,S00064
9,fit,S00065
9,fit,S00066
9,fit,S00068
9,fit,S00069
9,fit,S00070
9,fit,S00071
9,fit,S00073
9,fit,S00074
9,fit,S00078
9,fit,S00079
9,fit,S00081
9,fit,S00082
9,fit,S00083
9,fit,S00084
9,fit,S00085
9,fit,S00086
9,fit,S00087
9,fit,S00088
9,fit,S00089
9,fit,S00090
9,fit,S00091
9,fit,S00092
9,fit,S00094
9,fit,S00095
9,fit,S00096
9,fit,S00097
9,fit,S00098
9,fit,S00099
9,fit,S00100
9,fit,S00101
9,fit,S00102
9,fit,S00104
9,fit,S00105
9,fit,S00107
9,fit,S00108
9,fit,S00109
9,fit,S00110
9,fit,S00111
9,fit,S00112
9,fit,S00113
9,fit,S00114
9,fit,S00115
9,fit,S00118
9,fit,S00119
9,fit,S00120
9,fit,S00121
9,fit,S00122
9,fit,S00124
9,fit,S00127
9,fit,S00128
9,fit,S00129
9,fit,S00130
9,fit,S00132
9,fit,S00133
9,fit,S00134
9,fit,S00136
9,fit,S00138
9,fit,S00139
9,fit,S00140
9,fit,S00141
9,fit,S00143
9,fit,S00144
9,fit,S00145
9,fit,S00147
9,fit,S00148
9,fit,S00149
9,fit,S00150
9,fit,S00151
9,fit,S00152
9,fit,S00154
9,fit,S00155
9,fit,S00156
9,fit,S00157
9,fit,S00158
9,fit,S00159
9,fit,S00160
9,fit,S00163
9,fit,S00164
9,fit,S00165
9,fit,S00166
9,fit,S00167
9,fit,S00168
9,fit,S00169
9,fit,S00170
9,fit,S00171
9,fit,S00172
9,fit,S00173
9,fit,S00174
9,fit,S00175
9,fit,S00176
9,fit,S00177
9,fit,S00179
9,fit,S00180
9,fit,S00184
9,fit,S00185
9,fit,S00186
9,fit,S00187
9,fit,S00188
9,fit,S00189
9,fit,S00190
9,fit,S00191
9,fit,S00192
9,fit,S00194
9,fit,S00195
9,fit,S00196
9,fit,S00200
9,fit,S00201
9,fit,S00202
9,fit,S00204
9,fit,S00205
9,fit,S00206
9,fit,S00207
9,fit,S00208
9,fit,S00210
9,fit,S00212
9,fit,S00213
9,fit,S00214
9,fit,S00215
9,fit,S00216
9,fit,S00219
9,fit,S00220
9,fit,S00221
9,fit,S00222
9,fit,S00223
9,fit,S00224
9,fit,S00225
9,fit,S00226
9,fit,S00229
9,fit,S00231
9,fit,S00232
9,fit,S00233
9,fit,S00234
9,fit,S00235
9,fit,S00236
9,fit,S00237
9,fit,S00238
9,fit,S00239
9,fit,S00240
9,fit,S00242
9,fit,S00244
9,fit,S00245
9,fit,S00246
9,fit,S00247
9,fit,S00248
9,fit,S00249
9,fit,S00250
9,fit,S00251
9,fit,S00252
9,fit,S00253
9,fit,S00254
9,fit,S00255
9,fit,S00256
9,fit,S00258
9,fit,S00259
9,fit,S00261
9,fit,S00262
9,fit,S00263
9,fit,S00264
9,fit,S00266
9,fit,S00267
9,fit,S00268
9,fit,S00269
9,fit,S00270
9,fit,S00271
9,fit,S00272
9,fit,S00274
9,fit,S00275
9,fit,S00276
9,fit,S00277
9,fit,S00278
9,fit,S00280
9,fit,S00281
9,fit,S00282
9,fit,S00284
9,fit,S00285
9,fit,S00286
9,fit,S00287
9,fit,S00288
9,fit,S00290
9,fit,S00291
9,fit,S00292
9,fit,S00293
9,fit,S00294
9,fit,S00295
9,fit,S00296
9,fit,S00297
9,fit,S00298
9,fit,S00300
9,fit,S00301
9,fit,S00302
9,fit,S00303
9,fit,S00304
9,fit,S00306
9,fit,S00307
9,fit,S00308
9,fit,S00309
9,fit,S00310
9,fit,S00311
9,fit,S00312
9,fit,S00313
9,fit,S00316
9,fit,S00317
9,fit,S00318
9,fit,S00319
9,fit,S00321
9,fit,S00322
9,fit,S00324
9,fit,S00325
9,fit,S00326
9,fit,S00327
9,fit,S00328
9,fit,S00330
9,fit,S00331
9,fit,S00333
9,fit,S00334
9,fit,S00335
9,fit,S00336
9,fit,S00338
9,fit,S00339
9,fit,S00341
9,fit,S00342
9,fit,S00343
9,fit,S00344
9,fit,S00346
9,fit,S00347
9,fit,S00349
9,fit,S00350
9,fit,S00351
9,fit,S00352
9,fit,S00353
9,fit,S00354
9,fit,S00356
9,fit,S00357
9,fit,S00359
9,fit,S00360
9,fit,S00361
9,fit,S00362
9,fit,S00364
9,fit,S00366
9,fit,S00367
9,fit,S00368
9,fit,S00369
9,fit,S00370
9,fit,S00371
9,fit,S00374
9,fit,S00375
9,fit,S00376
9,fit,S00377
9,fit,S00378
9,fit,S00379
9,fit,S00380
9,fit,S00381
9,fit,S00383
9,fit,S00384
9,fit,S00385
9,fit,S00386
9,fit,S00388
9,fit,S00389
9,fit,S00390
9,fit,S00391
9,fit,S00392
9,fit,S00393
9,fit,S00394
9,fit,S00395
9,fit,S00396
9,fit,S00397
9,fit,S00398
9,fit,S00399
9,fit,S00400
9,fit,S00401
9,fit,S00402
9,fit,S00403
9,fit,S00404
9,fit,S00405
9,fit,S00406
9,fit,S00407
9,fit,S00408
9,fit,S00409
9,fit,S00410
9,fit,S00413
9,fit,S00414
9,fit,S00415
9,fit,S00416
9,fit,S00417
9,fit,S00419
9,fit,S00422
9,fit,S00424
9,fit,S00425
9,fit,S00426
9,fit,S00427
9,fit,S00428
9,fit,S00429
9,fit,S00430
9,fit,S00431
9,fit,S00432
9,fit,S00433
9,fit,S00434
9,fit,S00435
9,fit,S00436
9,fit,S00438
9,fit,S00439
9,fit,S00440
9,fit,S00441
9,fit,S00442
9,fit,S00443
9,fit,S00444
9,fit,S00446
9,fit,S00449
9,fit,S00450
9,fit,S00452
9,fit,S00453
9,fit,S00455
9,fit,S00456
9,fit,S00458
9,fit,S00459
9,fit,S00460
9,fit,S00462
9,fit,S00464
9,fit,S00466
9,fit,S00467
9,fit,S00469
9,fit,S00470
9,fit,S00471
9,fit,S00472
9,fit,S00473
9,fit,S00474
9,fit,S00475
9,fit,S00476
9,fit,S00477
9,fit,S00479
9,fit,S00480
9,fit,S00481
9,fit,S00482
9,fit,S00483
9,fit,S00484
9,fit,S00485
9,fit,S00486
9,fit,S00487
9,fit,S00488
9,fit,S00489
9,fit,S00490
9,fit,S00492
9,fit,S00493
9,fit,S00495
9,fit,S00497
9,fit,S00498
9,fit,S00500
9,fit,S00501
9,fit,S00502
9,fit,S00503
9,fit,S00504
9,fit,S00505
9,fit,S00506
9,fit,S00507
9,fit,S00508
9,fit,S00510
9,fit,S00511
9,fit,S00513
9,fit,S00514
9,fit,S00515
9,fit,S00516
9,fit,S00517
9,fit,S00518
9,fit,S00519
9,fit,S00522
9,fit,S00523
9,fit,S00524
9,fit,S00525
9,fit,S00526
9,fit,S00527
9,fit,S00528
9,fit,S00529
9,fit,S00531
9,fit,S00532
9,fit,S00533
9,fit,S00534
9,fit,S00535
9,fit,S00536
9,fit,S00538
9,fit,S00539
9,fit,S00540
9,fit,S00543
9,fit,S00545
9,fit,S00546
9,fit,S00547
9,fit,S00548
9,fit,S00549
9,fit,S00551
9,fit,S00553
9,fit,S00554
9,fit,S00555
9,fit,S00556
9,fit,S00557
9,fit,S00559
9,fit,S00560
9,fit,S00561
9,fit,S00562
9,fit,S00563
9,fit,S00564
9,fit,S00565
9,fit,S00566
9,fit,S00567
9,fit,S00569
9,fit,S00570
9,fit,S00571
9,fit,S00572
9,fit,S00573
9,fit,S00574
9,fit,S00575
9,fit,S00576
9,fit,S00577
9,fit,S00578
9,fit,S00579
9,fit,S00580
9,fit,S00581
9,fit,S00582
9,fit,S00583
9,fit,S00584
9,fit,S00585
9,fit,S00586
9,fit,S00587
9,fit,S00588
9,fit,S00589
9,fit,S00590
9,fit,S00592
9,fit,S00594
9,fit,S00595
9,fit,S00596
9,fit,S00597
9,fit,S00599
9,fit,S00602
9,fit,S00603
9,fit,S00604
9,fit,S00605
9,fit,S00606
9,fit,S00607
9,fit,S00608
9,fit,S00610
9,fit,S00611
9,fit,S00613
9,fit,S00614
9,fit,S00615
9,fit,S00616
9,fit,S00617
9,fit,S00618
9,fit,S00620
9,fit,S00621
9,fit,S00623
9,fit,S00624
9,fit,S00625
9,fit,S00626
9,fit,S00627
9,fit,S00628
9,fit,S00629
9,fit,S00630
9,fit,S00631
9,fit,S00632
9,fit,S00633
9,fit,S00634
9,fit,S00635
9,fit,S00636
9,fit,S00639
9,fit,S00640
9,fit,S00641
9,fit,S00642
9,fit,S00643
9,fit,S00644
9,fit,S00645
9,fit,S00646
9,fit,S00647
9,fit,S00648
9,fit,S00649
9,fit,S00650
9,fit,S00651
9,fit,S00653
9,fit,S00654
9,fit,S00655
9,fit,S00657
9,fit,S00659
9,fit,S00660
9,fit,S00661
9,fit,S00662
9,fit,S00663
9,fit,S00666
9,fit,S00667
9,fit,S00668
9,fit,S00670
9,fit,S00671
9,fit,S00674
9,fit,S00675
9,fit,S00676
9,fit,S00677
